,fips,county,zhvi_weighted,population_growth,population,All industry total_growth,unemployment_rate,unemployment_rate_growth,predicted_3yr_appreciation
1513,40069,"Johnston, OK",90831.93255018463,0.9963149379831028,11085,1.0701892173409309,4.1,0.719298245614035,1.2043321
1246,36023,"Cortland, NY",135489.25878476223,0.9930293227590524,47581,1.0908808312195994,4.7,0.8103448275862071,1.2040057
571,17197,"Will, IL",237240.46149617305,1.0035085017607883,690743,1.107258872239347,4.0,0.6557377049180328,1.2037898
799,21165,"Menifee, KY",85174.1996842936,1.006202512017367,6489,1.2217970399081606,6.7,0.7790697674418605,1.2037872
1033,27061,"Itasca, MN",113929.24296327744,0.999158696422246,45130,1.094018244395795,5.8,0.6823529411764706,1.203753
50,1111,"Randolph, AL",108847.26311171768,1.0096871667259153,22722,1.0750944281574517,3.1,0.5535714285714286,1.2037205
849,22049,"Jackson, LA",169142.42020857264,0.9905001572821642,15744,1.116562673011028,4.6,0.8214285714285714,1.2037185
15,1037,"Coosa, AL",88409.61612934149,0.9855809224512432,10663,1.081918700924096,3.0,0.5,1.2036026
342,13009,"Baldwin, GA",122669.80082129902,0.9918469254733864,44890,1.1041615691802793,4.3,0.6231884057971014,1.2035439
1048,27105,"Nobles, MN",87125.63676563487,0.9886187037206328,21629,1.1596711830877933,2.9,0.7631578947368421,1.20352
1231,35043,"Sandoval, NM",458495.9867524482,1.0447374416220527,146748,1.1291593847070502,5.0,0.7462686567164178,1.2035077
1907,51073,"Gloucester, VA",204681.0,1.006304898421081,37348,1.139072824674648,2.5,0.6944444444444444,1.203445
30,1069,"Houston, AL",122801.58730189408,1.0159665316931816,105882,1.1223566346170657,3.0,0.5172413793103449,1.203342
519,17027,"Clinton, IL",163749.36014788752,0.999015931274768,37562,1.0595757511420678,3.0,0.6666666666666666,1.2033069
911,24041,"Talbot, MD",314533.1969433109,1.001238723576141,37181,1.0687750121092705,3.4,0.85,1.2030033
1274,36079,"Putnam, NY",388810.9711851094,0.9955346746185236,98320,1.145624937828831,3.5,0.853658536585366,1.2029604
1081,29003,"Andrew, MO",136375.6490938541,1.0208057172497262,17712,1.182562056152084,2.8,0.7567567567567567,1.2028103
910,24039,"Somerset, MD",123351.93309128632,0.991369635047796,25616,0.9025713025140959,6.0,0.8571428571428571,1.202693
1606,42055,"Franklin, PA",179659.67855914327,1.008600891317784,155027,1.1660068587548664,3.9,0.7647058823529412,1.2026515
680,19125,"Marion, IA",193104.1684631222,1.0032281421589333,33253,1.252179725371107,2.2,0.7333333333333334,1.2026037
1756,47129,"Morgan, TN",109958.25659520137,0.9844533370130168,21403,1.2103103791247367,4.1,0.6307692307692307,1.2024136
1150,31027,"Cedar, NE",110987.0,0.9765225476522548,8402,1.07898249005089,2.4,0.96,1.2023995
1880,50017,"Orange, VT",208737.40643652325,0.9994465199944652,28892,1.1198518374110538,2.3,0.7666666666666666,1.2023299
2046,55049,"Iowa, WI",276403.1668702912,1.0105847204438754,23678,1.2178029993628805,2.8,0.8235294117647058,1.2021207
384,13095,"Dougherty, GA",101865.45035938596,0.9730830078881278,87956,1.09966898885143,4.7,0.6811594202898551,1.2021196
870,22105,"Tangipahoa, LA",187185.7202573094,1.0316875799079763,134758,1.1922566626040152,5.3,0.7794117647058824,1.2019638
1641,42133,"York, PA",184287.31619125427,1.0120916940316842,449058,1.1017732431258211,3.9,0.8478260869565218,1.2018697
555,17139,"Moultrie, IL",93470.52965235172,0.9925393566050649,14501,1.361278757486842,3.2,0.6956521739130436,1.2018261
806,21179,"Nelson, KY",159074.98419152,1.0161768907840076,46233,1.0449901424878223,4.4,0.977777777777778,1.2017684
1239,36009,"Cattaraugus, NY",93767.38441556184,0.9801565839964974,76117,1.103322623697633,4.8,0.7868852459016393,1.2017221
1403,39021,"Champaign, OH",139971.22595614614,1.0037169923337033,38885,1.08979850680186,3.7,0.8222222222222223,1.2016929
293,12047,"Hamilton, FL",96826.58345520444,1.0087394252953923,14428,1.3357909720048529,4.3,0.7543859649122806,1.2016106
235,8075,"Logan, CO",163662.06601821195,0.998841096501003,22409,0.973247056731734,2.3,0.8214285714285714,1.2014198
521,17033,"Crawford, IL",38596.0,0.9756441749856268,18667,1.3146919093543636,4.1,0.6507936507936507,1.2011726
988,26125,"Oakland, MI",267033.6028307138,1.0052412937530526,1257584,1.0914244065264125,3.5,0.853658536585366,1.2011068
968,26083,"Keweenaw, MI",83085.1573614348,0.989247311827957,2116,1.1345850456732174,6.7,0.7701149425287357,1.2010115
289,12039,"Gadsden, FL",110749.76531074176,0.9907564119255304,45660,1.1771966073092672,4.3,0.6825396825396826,1.2009463
761,21083,"Graves, KY",109998.80641455164,1.0013166026278313,37266,1.127534216363706,4.4,0.7213114754098362,1.2008917
1134,29187,"St. Francois, MO",146450.2830332114,1.0129453252155045,67215,0.953629793646718,3.7,0.6727272727272727,1.2008336
332,12123,"Taylor, FL",104329.22968336787,0.9760170143445404,21569,1.1298147747035674,3.8,0.7037037037037036,1.2007699
1254,36039,"Greene, NY",197060.8979605664,0.9935570808944288,47188,1.1284457039370388,4.3,0.8431372549019608,1.2007468
138,5125,"Saline, AR",157978.7278761421,1.0406354117087102,122437,1.127769887524541,2.8,0.9032258064516128,1.200685
1397,39009,"Athens, OH",94410.93867052023,0.9845520858451892,65327,1.1116908749361365,5.3,0.8281249999999999,1.2006303
617,18107,"Montgomery, IN",130650.34636174634,1.0026151995397248,38338,1.0642125948013903,3.0,0.7894736842105263,1.2006094
237,8079,"Mineral, CO",269765.0,1.0171957671957672,769,1.291576280448426,2.3,1.0454545454545452,1.2004459
1708,47033,"Crockett, TN",87219.93489612578,0.9849114064230344,14230,1.0826197571071454,3.5,0.6603773584905661,1.200361
897,24013,"Carroll, MD",357722.79774188093,1.0080610412926392,168447,1.1283603270221512,2.8,0.7999999999999999,1.2002681
1862,48481,"Wharton, TX",179432.05195406554,0.9987262371121632,41556,1.3416218991540514,3.4,0.6799999999999999,1.2001348
711,20107,"Linn, KS",115597.83779699435,1.0100978555069748,9703,0.8514231616484823,6.0,0.9375,1.2000782
900,24019,"Dorchester, MD",151781.85606397153,0.9892489775684721,31929,1.086327443415006,4.5,0.75,1.199997
1418,39051,"Fulton, OH",141832.21942529205,0.9957452843568289,42126,1.0736470105719167,4.2,0.8936170212765957,1.1999388
1587,42015,"Bradford, PA",133280.43392654302,0.9874124271590388,60323,1.2055752266999789,4.5,0.6923076923076923,1.1998572
559,17159,"Richland, IL",38596.0,0.9800366416071769,15513,1.134598295180932,3.9,0.6610169491525423,1.1996506
1288,36107,"Tioga, NY",132457.12723315498,0.9872808454858266,48203,1.0499826654509443,4.0,0.7692307692307692,1.1995747
1182,31159,"Seward, NE",196198.7627360295,1.0105829386657312,17284,1.0930105345374124,2.9,1.0,1.199568
890,23029,"Washington, ME",121165.0,0.9929120653102552,31379,1.077663000524438,4.2,0.7636363636363637,1.1995622
746,21053,"Clinton, KY",78292.69047335161,1.0017647058823531,10218,1.063494472143941,5.3,0.7162162162162161,1.1993966
100,5047,"Franklin, AR",104206.41452089488,1.0033984706881902,17715,1.0616619774683038,3.3,0.8048780487804879,1.1993914
1137,29205,"Shelby, MO",90384.34213168842,0.9811383189940436,5930,1.155475665854884,2.9,0.6904761904761905,1.1993139
1207,34003,"Bergen, NJ",485116.6512131625,1.004398138171788,932202,1.091073588488089,2.8,0.6666666666666666,1.1992621
210,8011,"Bent, CO",98531.0,0.9561117778158752,5577,1.0430194045770105,2.7,0.9310344827586208,1.1991334
288,12037,"Franklin, FL",248958.9091031511,1.0255434322929882,12125,1.2002637512923,3.8,0.8636363636363635,1.1989355
1008,27001,"Aitkin, MN",150566.83852550574,1.0083788244255427,15886,1.1746989686838811,6.0,0.8571428571428571,1.198595
912,24043,"Washington, MD",228692.31306308988,1.0096723305838158,151049,1.0918712201820615,3.8,0.7755102040816325,1.1984733
250,8105,"Rio Grande, CO",172307.23286982745,0.9938255270353707,11267,1.2951131976374544,4.0,0.851063829787234,1.1984072
1951,51810,"Virginia Beach (Independent City), VA",286981.1356605883,0.9977626651115452,449974,1.0911390899636717,2.6,0.6666666666666667,1.1983666
196,6097,"Sonoma, CA",686029.4250417893,0.9836612296959292,494336,1.1587899385940814,2.7,0.675,1.1982181
19,1045,"Dale, AL",118865.89623147286,0.9961508852963818,49172,1.0599611928667851,3.2,0.5517241379310345,1.1981202
536,17091,"Kankakee, IL",175244.72537191914,0.9890349297803384,109862,1.2021465371657822,4.8,0.7384615384615384,1.1980703
1819,48189,"Hale, TX",88650.09973753283,0.979447034333128,33406,1.2342201169052074,4.4,0.7857142857142858,1.1975728
798,21163,"Meade, KY",142121.8251613857,1.0219249615508423,28572,1.037045562445151,4.5,0.8823529411764707,1.1974792
1247,36025,"Delaware, NY",146740.3429489225,0.9722864758883528,44135,1.1793791091520585,4.5,0.8035714285714286,1.1974792
2070,55131,"Washington, WI",273629.53911606374,1.01283597647234,136034,1.1754860606714268,2.8,0.8484848484848485,1.1974134
1601,42045,"Delaware, PA",307278.04650161864,1.0053910890035267,566747,1.1473082862742905,4.1,0.8541666666666666,1.1971095
1209,34007,"Camden, NJ",195095.33025599085,0.9989526668533852,506471,1.0994581132662151,3.9,0.7090909090909091,1.1970534
768,21097,"Harrison, KY",116720.39084805654,1.0170714631913405,18886,1.1165095709170128,4.1,0.8723404255319148,1.197022
1581,42003,"Allegheny, PA",182119.5207647721,0.99153556757603,1216045,1.149558574971543,4.2,0.823529411764706,1.1969638
1945,51700,"Newport News (Independent City), VA",180444.84638050766,0.9945396733792429,179225,1.1246089507271224,3.3,0.6599999999999999,1.196826
699,19193,"Woodbury, IA",139968.62634051227,1.0040998772958338,103107,1.0097927819016854,2.7,0.7714285714285715,1.1967463
752,21065,"Estill, KY",80668.04193410353,0.9853999301432064,14106,1.1397421442227558,4.8,0.8275862068965517,1.1965092
1808,48141,"El Paso, TX",131401.57869530976,1.005136840693264,839238,1.1353845409642815,3.8,0.76,1.196483
189,6083,"Santa Barbara, CA",758967.9817986268,1.0048588918395822,446499,1.1568424039774765,3.7,0.7254901960784315,1.1964796
85,5017,"Chicot, AR",32109.53392226149,0.9283420497293331,10118,1.0558669160652716,6.9,1.0454545454545456,1.1963105
1427,39069,"Henry, OH",129910.73936746926,0.9898834396305256,27006,0.9923791535481016,4.7,0.8703703703703703,1.1961997
470,13269,"Taylor, GA",70169.16650325853,0.9793625595310784,8020,1.1924398625429553,4.2,0.5526315789473685,1.1961665
722,21005,"Anderson, KY",146977.78499967812,1.0250552025595965,22747,1.1860376320467712,3.6,0.9,1.1960254
533,17083,"Jersey, IL",131361.33511205975,0.9920718093589102,21773,1.1206036323776765,4.2,0.7241379310344828,1.1957296
1213,34015,"Gloucester, NJ",197684.12984121343,1.003009344444406,291636,1.1660703950324618,3.5,0.7,1.1955018
999,26149,"St. Joseph, MI",127561.06786250569,1.002862312880408,60964,1.0286185495338314,4.1,0.9761904761904759,1.1955016
1090,29027,"Callaway, MO",134911.80816116082,0.9927666466972864,44743,1.0593166310192843,2.9,0.7073170731707318,1.1954411
1019,27029,"Clearwater, MN",199242.99296439296,0.9985279130336316,8818,0.9015355497222942,8.1,0.84375,1.1953664
522,17037,"DeKalb, IL",223870.81491769786,1.0078497309761725,104897,1.078025791786627,3.9,0.7358490566037736,1.1953008
1714,47045,"Dyer, TN",92352.29102444263,0.9897980928027276,37159,1.1531234389605765,4.8,0.7741935483870968,1.1952629
1492,40027,"Cleveland, OK",142703.45026649052,1.0223354894909813,284014,1.0793394655005768,2.7,0.7297297297297297,1.1950946
466,13261,"Sumter, GA",100216.92010414123,0.9710883794362398,29524,1.1500251069369536,4.9,0.6363636363636364,1.1950803
594,18053,"Grant, IN",83007.12294765898,0.9865004724834632,65769,0.8090123390626079,3.6,0.7346938775510203,1.1950402
1362,37137,"Pamlico, NC",146059.0,0.9969447708578144,12726,1.1510342057193963,3.6,0.679245283018868,1.194959
1804,48107,"Crosby, TX",61007.0,0.9705633564540688,5737,1.2817941376418571,3.9,0.8863636363636362,1.1948423
1014,27015,"Brown, MN",168014.0,0.9895536562203228,25008,1.0884771431144096,3.5,0.8333333333333333,1.194689
535,17089,"Kane, IL",251942.5348743247,1.003159822582651,532403,1.1147560117257904,4.3,0.7818181818181817,1.1946204
1589,42019,"Butler, PA",223696.0978698929,1.0086608676975946,187853,1.1222935862479833,4.0,0.8,1.1946131
1140,29219,"Warren, MO",286433.0,1.0524932833397302,35649,1.1452089309917737,2.9,0.6904761904761905,1.1944686
665,19075,"Grundy, IA",125790.0,0.9956047533778284,12232,1.1796779916561209,2.8,0.8235294117647058,1.1944468
723,21007,"Ballard, KY",90671.19478839403,0.9803629132488192,7888,1.0596418031449744,5.5,0.625,1.1943114
1625,42099,"Perry, PA",196828.77175296075,1.007117205354228,46272,1.1206247195333034,3.8,0.8260869565217391,1.1941209
1436,39087,"Lawrence, OH",84554.7344906888,0.9797663574500338,59463,1.0572222834460212,5.2,0.787878787878788,1.1939656
130,5109,"Pike, AR",90404.79016949152,0.9900240162571587,10718,1.0565699675880258,3.8,0.8837209302325582,1.1938858
634,18163,"Vanderburgh, IN",127097.0947542325,1.000132284610339,181451,1.1192959367093664,3.0,0.7317073170731708,1.193866
1503,40049,"Garvin, OK",76637.24744746233,0.9918038654259128,27711,1.182843621927196,3.0,0.5769230769230769,1.1938167
1433,39081,"Jefferson, OH",88376.4863598624,0.9758156070745698,65325,1.4357870575800598,5.9,0.7023809523809524,1.1935987
1272,36075,"Oswego, NY",112687.9463224924,0.9851045039740948,117124,1.124055241216281,5.2,0.787878787878788,1.1935163
715,20173,"Sedgwick, KS",143109.58994704884,1.0057494562378675,516042,1.0840798782445802,3.5,0.7608695652173914,1.1935036
377,13081,"Crisp, GA",94072.76129832344,0.9767299716219168,22372,1.2622324509790548,3.9,0.639344262295082,1.1934545
246,8097,"Pitkin, CO",1073044.2391536774,0.9884283727399166,17767,1.1568367188800432,3.0,0.9375,1.1932807
1217,34023,"Middlesex, NJ",362632.73144923453,0.9995214771938452,825062,1.0783362563497867,3.0,0.6818181818181818,1.193203
1949,51770,"Roanoke (Independent City), VA",179961.39197117972,0.998047051954458,99143,1.0757390977802297,2.9,0.6904761904761905,1.1930943
1388,37191,"Wayne, NC",126504.86782628494,0.9908424466278798,123131,1.0797494361703606,4.0,0.6896551724137931,1.1929705
1409,39033,"Crawford, OH",89628.45303434068,0.9857227699251692,41494,1.0333964660208266,4.7,0.7704918032786886,1.192879
997,26145,"Saginaw, MI",102452.13542619119,0.9897769951222553,190539,1.057994026039722,4.7,0.8703703703703703,1.1927104
1283,36097,"Schuyler, NY",148126.44063028335,0.9910947848833972,17807,1.1047358046059907,4.5,0.7377049180327869,1.1926057
1495,40033,"Cotton, OK",83396.11637931035,0.9549974717680768,5666,1.1978929115270562,3.0,0.6521739130434783,1.1925344
166,6035,"Lassen, CA",214725.0,0.995182448488005,30573,1.0375802597103452,4.7,0.6714285714285715,1.1923318
1381,37177,"Tyrrell, NC",75929.0,0.9980119284294234,4016,1.1440000694939103,5.9,0.6941176470588236,1.1923047
955,26057,"Gratiot, MI",123820.47668999438,0.9940422414845562,40711,1.1621146565711196,4.3,0.8269230769230769,1.1920953
1873,50003,"Bennington, VT",217591.5786300104,0.9877196402216591,35470,1.1134766257162607,2.9,0.8055555555555555,1.192023
1292,36115,"Washington, NY",175185.1851610891,0.9904361194271382,61204,1.1465655898443894,3.9,0.8297872340425532,1.1919801
261,9005,"Litchfield, CT",227807.9658948865,0.986542154240042,180333,1.074987689458714,3.3,0.7333333333333333,1.1919564
1476,39167,"Washington, OH",123895.52599611956,0.9886629921779596,59911,1.0586334840324374,5.4,0.7714285714285715,1.1919091
599,18067,"Howard, IN",106454.74902314396,1.0029160186625194,82544,1.0228981743301135,3.9,0.8478260869565218,1.1918999
811,21191,"Pendleton, KY",138418.22975743082,0.999657416923604,14590,1.1485248184621506,3.7,0.7872340425531915,1.1917887
1278,36087,"Rockland, NY",489742.3906130188,1.0078296592814409,325789,1.0429568726882452,3.4,0.7906976744186046,1.1917065
2071,55133,"Waukesha, WI",281452.5257301757,1.0142451715217016,404198,1.1107457303602926,2.9,0.8529411764705882,1.1916909
1487,40015,"Caddo, OK",69702.86437102783,0.9707053661829228,28762,1.1174634322707755,3.4,0.6666666666666667,1.1916778
1757,47131,"Obion, TN",94458.9694370148,0.9843519821913772,30069,1.0767074760553788,4.9,0.6901408450704226,1.1916234
99,5045,"Faulkner, AR",147938.77880989402,1.0311032191545424,126007,1.071918948707172,3.0,0.7894736842105263,1.1914358
1946,51710,"Norfolk (Independent City), VA",224621.12864769448,0.9880413546076195,242742,1.076541445434858,3.3,0.6346153846153846,1.1914234
44,1097,"Mobile, AL",116621.23299851,0.9958187229632844,413210,1.1036900412399189,3.7,0.5606060606060607,1.1914067
102,5051,"Garland, AR",139522.72813595453,1.0112329826417858,99386,1.110810757639605,3.7,0.8604651162790699,1.1914034
670,19091,"Humboldt, IA",103506.7116001166,1.0029380902413432,9558,1.0287664002412908,2.7,0.9310344827586208,1.1912739
1609,42061,"Huntingdon, PA",132013.6470877124,0.9947994711326577,45144,1.103991141134157,6.0,0.8695652173913043,1.1912224
11,1027,"Clay, AL",84616.23556830405,0.9882027925035466,13235,1.2130278963485046,3.0,0.5,1.1911438
775,21111,"Jefferson, KY",187938.51596359196,0.999078784151439,766757,1.0697361435165027,3.9,0.8863636363636362,1.1909382
977,26103,"Marquette, MI",158786.27980599893,1.0025100703420908,66699,1.0343064493787106,4.8,0.8275862068965517,1.1908433
1690,45089,"Williamsburg, SC",85347.01594294107,0.9516169466031588,30368,1.1362996923920925,4.4,0.5789473684210527,1.1907502
139,5127,"Scott, AR",84838.0126418475,0.9950638792102208,10281,1.021316050794415,3.4,0.9189189189189187,1.1907359
1396,39007,"Ashtabula, OH",124195.2751547882,0.9905267339642052,97241,1.1075484129731568,4.8,0.7868852459016393,1.1907165
1440,39095,"Lucas, OH",112778.44692696849,0.9895328717724816,428348,1.133356653673804,4.7,0.903846153846154,1.190667
42,1093,"Marion, AL",76847.0,0.9916221628838452,29709,1.1178425633654787,3.5,0.5303030303030303,1.1906208
1143,29510,"St. Louis (Independent City), MO",164726.89776710214,0.9614340136837762,300576,1.1025922892610678,3.9,0.7222222222222222,1.1903889
1894,51025,"Brunswick, VA",78793.0,0.9767119990371886,16231,1.2637907869618792,4.5,0.7627118644067796,1.190343
713,20139,"Osage, KS",185419.29240198672,1.0087281006893936,15949,1.2306556847896652,3.6,0.8181818181818181,1.190141
103,5053,"Grant, AR",98445.2844021414,1.0111271036315324,18265,1.1136261942342396,3.2,0.8888888888888891,1.1900904
1026,27047,"Freeborn, MN",116807.16279140086,0.994482577424546,30281,1.1260908277145496,3.4,0.8947368421052632,1.190025
1199,33007,"Coos, NH",122198.4432267442,0.9889397167564856,31563,1.0829670721559614,3.2,0.8421052631578948,1.1897411
1561,41015,"Curry, OR",333214.8983012964,1.0140664395983543,22925,1.1747714198546269,5.1,0.7727272727272727,1.1897058
1588,42017,"Bucks, PA",330643.1121649836,1.003849097483307,628270,1.0822299312454662,3.9,0.8478260869565218,1.1896333
691,19161,"Sac, IA",124034.81939524616,0.9903219233903829,9721,1.0545794140403266,2.4,0.7999999999999999,1.189585
