fips,  Construction_growth,"  Finance, insurance, real estate, rental, and leasing_growth",  Manufacturing_growth,"  Mining, quarrying, and oil and gas extraction_growth",  Retail trade_growth, Private industries_growth,All industry total_growth,Government and government enterprises_growth,population_growth,labor_force_growth,employed_growth,unemployed_growth,unemployment_rate_growth,zhvi_weighted_growth,county,Census Population 2010,zhvi_weighted, Private industries,All industry total,Government and government enterprises,population,labor_force,employed,unemployed,unemployment_rate,  Construction_0_yoy__growth,"  Finance, insurance, real estate, rental, and leasing_0_yoy__growth",  Manufacturing_0_yoy__growth,"  Mining, quarrying, and oil and gas extraction_0_yoy__growth",  Retail trade_0_yoy__growth, Private industries_0_yoy__growth,All industry total_0_yoy__growth,Government and government enterprises_0_yoy__growth,population_0_yoy__growth,labor_force_0_yoy__growth,employed_0_yoy__growth,unemployed_0_yoy__growth,unemployment_rate_0_yoy__growth,zhvi_weighted_0_yoy__growth,  Construction_1_yoy__growth,"  Finance, insurance, real estate, rental, and leasing_1_yoy__growth",  Manufacturing_1_yoy__growth,"  Mining, quarrying, and oil and gas extraction_1_yoy__growth",  Retail trade_1_yoy__growth, Private industries_1_yoy__growth,All industry total_1_yoy__growth,Government and government enterprises_1_yoy__growth,population_1_yoy__growth,labor_force_1_yoy__growth,employed_1_yoy__growth,unemployed_1_yoy__growth,unemployment_rate_1_yoy__growth,zhvi_weighted_1_yoy__growth,  Construction_2_yoy__growth,"  Finance, insurance, real estate, rental, and leasing_2_yoy__growth",  Manufacturing_2_yoy__growth,"  Mining, quarrying, and oil and gas extraction_2_yoy__growth",  Retail trade_2_yoy__growth, Private industries_2_yoy__growth,All industry total_2_yoy__growth,Government and government enterprises_2_yoy__growth,population_2_yoy__growth,labor_force_2_yoy__growth,employed_2_yoy__growth,unemployed_2_yoy__growth,unemployment_rate_2_yoy__growth,zhvi_weighted_2_yoy__growth
5067,1.0478987341772152,1.245728540185894,1.140455827924016,0.7438524590163934,1.049010477299185,1.130245644291147,1.1170226796391725,1.03414746809862,0.9674227519962967,0.9581410678971655,0.9557039901564423,0.9947229551451188,1.0483870967741935,1.16370953730887,"Jackson, AR",21340.0,56316.540862230555,613425.0,702977.0,89552.0,16719,5814.0,5437.0,377.0,6.5,1.1435517736766494,1.1433753959707686,1.0265618371560281,0.7438524590163934,0.9916800563467083,1.047408052453642,1.0421205400821865,1.0072887609106451,0.9979705127439862,1.0055344171566931,1.000552079499448,1.0833333333333333,1.0833333333333333,1.058396933562753,0.7760054883800703,1.07578194414765,1.1231426012159251,0.8614298323036187,1.018152074042534,1.01582026541136,1.0175232710910525,1.0288743070744946,0.984486102133161,0.9818305314994057,0.9808664259927797,0.997134670487106,1.0169491525423728,1.0542212916819305,1.1808607594936709,1.012768817204301,0.9891415680631398,1.160860655737705,1.0389522700814902,1.0622825830606408,1.0534154522818675,0.9978520699809458,0.984666126605717,0.9705009887936717,0.9738091052909122,0.920844327176781,0.9516129032258065,1.0429517988073644
5069,1.0659613094657114,1.2306343833650153,0.9645257004474982,,1.0194765110738042,1.0336008931669893,1.0272652149109962,0.9999637278533814,0.9491101737043192,0.9750114545518627,0.9769595578625042,0.9422835633626098,0.9642857142857144,1.0824320985305245,"Jefferson, AR",116277.0,68158.38280141387,2701441.0,3307945.0,606504.0,66824,27664.0,26162.0,1502.0,5.4,1.2108834486428952,1.0556909841964484,1.0163367617763708,,1.0085207168131491,1.0156159771179711,1.0109735855837905,0.9908010487882575,0.9817385811039123,0.9868721461187214,0.9842738901429646,1.034435261707989,1.0384615384615385,1.0336809847246626,0.8991326886651381,1.184196849714898,0.9949610929308594,,1.0262808010167923,1.0172510589736254,1.0128311046877858,0.9940629206987436,0.9830873219908143,0.9998216642294111,1.0004140163348263,0.989100817438692,1.0,1.020272860235717,0.9790735354402952,0.9843925786553904,0.9538280087614838,,0.9849772408660586,1.0004495678600684,1.0032420880164787,1.015275519928247,0.9833965372761231,0.9881577556127304,0.992158034280593,0.9209535759096612,0.9285714285714287,1.0263554690103271
5071,1.3117105649662195,1.1667154909772675,0.91227889555634,1.3299182253971238,1.030726432261708,1.0100899717078533,1.008805863488445,0.9993179901790585,1.0172618364144372,0.9739361197990711,0.9762165389591004,0.9282868525896414,0.9375,1.1268747369866365,"Johnson, AR",7056.0,106786.69075963719,602652.0,683240.0,80589.0,26578,10276.0,9810.0,466.0,4.5,1.0092285671237005,1.1061928877614318,0.9771060107223684,0.8669730392156862,1.0238520673176812,0.9784741277134646,0.9814537363301927,1.0043494516450648,0.9969616264676094,0.9884570988841862,0.9882139619220308,0.9936034115138592,1.0,1.065021398638082,1.097432929601918,1.0496083804637242,1.0064952910461171,1.0207655741806354,1.0129006460845593,1.0295745029403998,1.0243042936408326,0.985567770066941,1.0097723571076853,0.9816808309726157,0.979670383894207,1.026258205689278,1.0465116279069768,1.0481337679296399,1.1843239009106041,1.0048629013358332,0.9276287406361533,1.5027728169940784,0.9938923633625468,1.00265825500476,1.003480117411513,1.0095605376717425,1.010487235426953,1.0036963321012227,1.0083590407005671,0.9103585657370518,0.8958333333333334,1.0094866871237198
5073,1.0575603557814486,1.2542622868856557,0.8778801843317973,0.4777334397446129,,0.8820170429587982,0.9165580348342544,1.1448412698412698,0.9616724738675958,0.9505027068832174,0.9630390143737166,0.7483443708609272,0.793103448275862,1.1538525655851393,"Lafayette, AR",5708.0,49922.69709180098,120480.0,144137.0,23657.0,6624,2458.0,2345.0,113.0,4.6,1.1122544434050514,1.22501648069927,0.9656978709023318,0.6689763075547608,,0.9426197443159591,0.939505142812447,0.9239932820372613,0.9917652343165144,0.98714859437751,0.992382564536606,0.889763779527559,0.9019607843137255,1.0203395860092257,0.8392777030058323,1.0843217197924389,0.8396708286038592,0.9899325146587011,,0.9881176024924431,0.9976265256887953,1.0479289456450556,0.9826393997351773,0.9795436664044059,0.9792789059262329,0.9844961240310077,1.0,1.088663398941985,1.1329097839898348,0.944252787360632,1.082642089093702,0.7213886671987231,,0.9469603795133094,0.9778963366166642,1.1823461091753775,0.9867886178861789,0.982985305491106,0.9909650924024641,0.8543046357615894,0.8793103448275862,1.0387522121644175
5075,0.8860687744048369,1.254339329993163,0.9152360001912869,0.9752540346682607,1.0278269213469668,1.084101625537348,1.0772839324478458,1.041673225811068,0.985996754612657,0.9872997546543513,0.9897404948702474,0.9335548172757475,0.9534883720930232,1.1629690680386173,"Lawrence, AR",26502.0,77821.47709606822,395683.0,468472.0,72789.0,16406,6841.0,6560.0,281.0,4.1,1.087416911423713,1.1560939366294545,0.9629433962264151,0.3351684470008217,1.0176047975299847,1.002955512690201,1.0016292146843129,0.9944939337632528,0.9984177215189873,1.0023443223443222,1.0001524622655893,1.056390977443609,1.0512820512820513,1.051464411933017,0.9295207989079676,1.0779954174017072,0.9311314125087843,3.276790522347873,1.004682792972828,1.0262094833797644,1.0278550001648226,1.0368019945037823,0.9916118520306559,0.9938837920489296,0.9930355791067373,1.015267175572519,1.0263157894736843,1.0574886620833979,0.8766217407733972,1.0064796579556934,1.0207546267514704,0.8879856545128512,1.0053374913790518,1.0533005285119743,1.046384616799735,1.0102608869871346,0.9959132159384578,0.9910520998701111,0.9965298732649366,0.8704318936877077,0.8837209302325582,1.0459185509977438
5077,,,,,0.993662504729474,1.2831669299104496,1.2282618832112784,1.0469874684350884,0.9485916247188605,0.9112330535829567,0.9139274822094205,0.8571428571428571,0.9574468085106382,1.067521800369553,"Lee, AR",30847.0,49386.7020455798,179542.0,223906.0,44364.0,8857,2823.0,2697.0,126.0,4.5,,,,,1.0184197770237517,1.244744869661675,1.186892058797025,0.9990091875337777,0.9867424242424242,0.9731127197518097,0.9761129207383279,0.9130434782608695,0.9375,1.0433407960923886,,1.0524267188105296,,,1.0093942655837167,0.9368362939629137,0.9675051927071313,1.0826202491528316,0.9834556809466418,0.9757820383451059,0.977015558698727,0.9517241379310345,0.9795918367346937,1.0070020094417445,,1.0462836077280886,,,0.9666099129776768,1.1003709235925987,1.0696124413725006,0.9680456894720695,0.9775088358145014,0.959651387992253,0.9583192138258217,0.9863945578231292,1.0425531914893618,1.0160620396437503
5079,1.5723916532905298,1.2934386120996442,1.268686745518839,0.40786240786240785,1.015164856667645,0.9865157459214955,1.006159234322635,1.0529216636897167,0.9487179487179487,0.9512432959531936,0.9564549180327869,0.8484848484848485,0.8958333333333334,1.1015725043322537,"Lincoln, AR",79724.0,63848.650180623146,184072.0,266600.0,82528.0,13024,3902.0,3734.0,168.0,4.3,1.0722416812609457,1.2106128736780748,1.0856680753378203,0.9567723342939481,1.0336720462243474,1.0393382456734706,1.0298366785642548,1.0092699033875505,0.9878640776699029,0.9728247319870357,0.9721426711793804,0.9882352941176471,1.0238095238095237,1.0432721725152938,1.1192420777523686,1.052290302087669,1.155822227582464,0.5614886731391586,1.0078313253012048,1.0109829262305843,1.0194818236593695,1.038388764016407,0.978404452690167,0.9884179398718581,0.9881656804733728,0.9941520467836257,1.0,1.0249296290507954,1.310219368646335,1.0153247330960855,1.0110352396049263,0.7592137592137592,0.9744643381273848,0.9388653075224559,0.9583383653875185,1.004682316917581,0.9815705128205128,0.9892735251097026,0.9956454918032787,0.8636363636363636,0.8750000000000001,1.0301996919627232
5083,0.9557117750439368,1.232643080763643,0.9241209406494961,0.791889988055496,1.0720125060864663,0.9600536240398249,0.9733547538738508,1.0498007462497145,0.9877599852751703,0.9325314379442318,0.9353507565337001,0.8741092636579573,0.9347826086956522,1.11400661545195,"Logan, AR",13700.0,83309.52124087591,434695.0,517413.0,82718.0,21466,8528.0,8160.0,368.0,4.3,0.8759261816006259,1.1436802885756325,0.9484754100244808,0.7675820097966454,1.018628549164759,0.9008886715107001,0.9173940564145935,1.0151316193164386,0.9904489456927975,0.9757437070938215,0.972238770403908,1.0605187319884726,1.075,1.0543563168812284,1.0616083642759429,1.066244939271255,0.9532402081621474,1.0063635277246654,1.0248565011230346,1.0664041089835392,1.0584370496036513,1.0135958801870832,0.9969639817838907,0.9810304186777417,0.9800326950023354,1.0057971014492753,1.0256410256410258,1.040217601081788,1.027768014059754,1.0108244152974157,1.0221164613661815,1.0251447122599615,1.0268829604571896,0.9993153438078369,1.0024210979782797,1.0202807320354341,1.0003221056506535,0.9741935483870968,0.9816597890875745,0.8194774346793349,0.8478260869565218,1.0157250600330487
5085,1.287558183419298,1.1020631932251672,0.8523515626212512,0.3360116873630387,1.0446296533743642,1.0816448030410315,1.0817888234760191,1.0826411437144436,1.0209740540088854,1.0246994796961904,1.0259844711850774,0.9874439461883409,0.9696969696969698,1.045682733786891,"Lonoke, AR",129141.0,123517.80199162156,1160951.0,1358677.0,197726.0,73309,34268.0,33167.0,1101.0,3.2,1.0879982991389392,0.9901895566452529,0.938155542142605,0.575,1.0353720632715133,1.0155576705395366,1.015509826402955,1.0152289997946191,0.9988826967884346,1.0023106847231567,1.0016610292341146,1.0222841225626742,1.0,1.0307326255399014,0.9944605366090873,1.0550547941085053,1.0238624107272993,0.8179959100204499,1.02751806389832,1.0212811956992704,1.0232985382389113,1.0353021225926142,1.0084228750446564,1.0088822001888573,1.0104672098629803,0.9624664879356568,0.9696969696969698,1.0255465523822989,1.1900113221788904,1.0549044909356293,0.8873650392918669,0.7143900657414171,0.9819207590716759,1.0428809674654345,1.0410126485524152,1.0300383829866453,1.0135788198264697,1.0133365229352311,1.0136727812664337,1.0035874439461883,1.0,0.989232862310027
5087,1.2633832976445396,1.3158614188074476,1.0826957454415445,inf,1.0422059037370948,1.0235696787199837,1.0323415888897396,1.102646043717244,1.028798411122145,1.0150746882280388,1.0219453490018406,0.8076923076923077,0.8125,1.2072883044532203,"Madison, AR",94669.0,179421.74716116153,320885.0,364015.0,43130.0,16576,7407.0,7218.0,189.0,2.6,1.0493379882748173,1.1774928294246667,1.0361782451498112,0.8,1.0211939873192277,0.9060657570760577,0.9193644523692864,1.032040391471848,1.0130790856863463,1.0081665986116783,1.0114910313901346,0.8957345971563981,0.896551724137931,1.0645056120387946,1.001980067322289,1.0686660456170929,1.0082915497492986,inf,1.0159591792422105,1.0499801360237657,1.037216917495121,0.9403492192070564,1.003865267807841,0.9956633690201925,0.99581356405247,0.9906103286384976,1.0,1.0567837892213336,1.2016020302958204,1.045706654096944,1.036300798474556,,1.0045441326159663,1.0759116543751754,1.0825952678730952,1.1361881631087818,1.0116062562065542,1.0112374948609018,1.0145830383689651,0.9102564102564102,0.9062499999999999,1.0731906872795647
5089,,1.2485140562248995,1.0599073408152002,0.507177033492823,1.084505751340452,1.1084239568383973,1.1047499797317384,1.0481817376148415,1.019418661455789,1.020514390691978,1.0207303460373147,1.0153256704980842,1.0,1.1061829488343229,"Marion, AR",70878.0,122531.51643669404,577715.0,613197.0,35482.0,16694,6666.0,6401.0,265.0,4.0,,1.1636874596885654,1.062886815807747,1.0,1.036075478306554,1.1258077465721925,1.1190829023297917,1.0199200896835205,1.0017401740174017,1.026485987064983,1.0277777777777777,0.9962406015037594,0.9756097560975611,1.0375523134470905,,1.0434949822727,0.9500207144905829,0.5145631067961165,1.0479926588667126,0.9374595809203675,0.943467308563154,1.0419299769385126,1.0143648426562786,1.0009247842170161,0.9998394605875742,1.027027027027027,1.025,1.032589110176708,1.0966150705902364,1.0281742354031511,1.0496579638395023,0.9856459330143541,0.9988084872370652,1.0502413642259076,1.0463449568060823,0.9863519541520192,1.0032364435759649,0.9932639314145744,0.9933025035879445,0.9923371647509579,1.0,1.03249846838114
5091,1.062371893686582,1.1191002763358147,1.0598583091399205,2.9500216044937346,1.030142426732402,1.0980679283573276,1.09360460370582,1.0571780704305318,0.9895683206368815,0.9919111736334405,0.9933392772853622,0.959378733572282,0.976190476190476,1.1516105978785613,"Miller, AR",43436.0,100761.19419375632,1294274.0,1446957.0,152684.0,43257,19743.0,18940.0,803.0,4.1,0.9896794962836718,1.0591701298983878,1.0441837703600905,1.4614863177423383,1.0411355174466081,1.0567917564831144,1.0542430353775716,1.0331285354697268,0.9975785249757853,1.0111651728553137,1.0187177280550774,0.8606645230439443,0.8541666666666666,1.0520238583862698,0.9811569070696435,1.035994608022145,1.0221985294556837,1.338666539306524,1.0405870576543619,1.028371057289585,1.0295858875916308,1.0397720477011292,0.9914486921529175,0.9868088547457798,0.9827677344328153,1.0748847926267282,1.0909090909090908,1.0431248665191157,1.094066030864093,1.0198722694021307,0.9929688357210428,1.5078496327236066,0.9508490824431662,1.01039210712295,1.007527730162617,0.9841372052123579,1.0005261592661223,0.9940715434083601,0.9921854513032989,1.037037037037037,1.0476190476190477,1.0494065373433121
5093,0.9345640605812525,1.215910464357369,1.3318711650027533,inf,1.0090153042521994,1.2536561269777589,1.2335984416914079,0.9988083217883391,0.9475757575757576,0.9603292999613239,0.978184836089869,0.7154471544715447,0.75,1.2085045942684849,"Mississippi, AR",48270.0,75948.44791796147,2499853.0,2669998.0,170145.0,40651,17381.0,16501.0,880.0,5.1,1.526714188276517,1.1161588331231485,1.0279080776348066,1.0844827586206895,1.0217852792761442,1.0777895048171402,1.0705968963092047,0.9749926937865668,0.9858133669609079,1.0017290069736615,1.007571594309092,0.9034907597535934,0.9107142857142857,1.0709412546633015,0.7781396994546893,1.0710191827050664,1.140088559618286,22.894736842105264,0.9842888297690138,1.1180790889642387,1.1116973357339024,1.0333191222273541,0.9791983282674772,0.9742826660677185,0.97831541218638,0.9111318989710009,0.9333333333333332,1.0821606667823471,0.7866721244371674,1.0171344082122684,1.1364997641788894,inf,1.003264754398827,1.0403319876632984,1.0364808136026737,0.9913940873975626,0.9816317016317017,0.9839770153047129,0.9923528365641117,0.8691056910569106,0.8823529411764706,1.0427757246373994
5095,0.9894913829340058,1.250089210254484,1.1651507409299948,,0.9550706033376123,1.2389160827974535,1.2060413896185254,1.0060716926789397,0.9300485773768217,0.9542619542619543,0.9599563159810702,0.841726618705036,0.8750000000000001,1.0650446889327994,"Monroe, AR",7372.0,33539.113537710255,193624.0,219473.0,25849.0,6701,2754.0,2637.0,117.0,4.2,0.7818000664231153,1.162820356038504,1.0448130498533725,,1.0370479055095003,1.1174504971922918,1.0991456158977544,0.9790175358860735,0.9739825581395349,1.0043763676148796,1.0034246575342465,1.0263157894736843,1.0,1.0171021717258677,1.280187074829932,1.0614928140936486,1.1084924827305973,,1.0089563286454477,1.007149375446836,1.010751599578845,1.0350464541926379,0.9810352203051476,0.9789360942520529,0.9802312569936591,0.95,0.9767441860465117,0.9872021137054786,0.9886506935687264,1.0127711522208658,1.0060296371997957,,0.9127761637727181,1.1008286143903765,1.0855817736209872,0.9928385163274044,0.973351839000694,0.9705474705474706,0.9759737895886421,0.8633093525179856,0.8958333333333334,1.0607112445951858
5097,1.1201017811704834,1.2356878809071836,1.036422860527095,1.3224637681159421,1.0826817260353316,1.104558567815365,1.0881919917002951,1.0327385933786362,1.005595344673232,0.951165017555059,0.9562584118438762,0.8571428571428571,0.9019607843137255,1.1551302116343158,"Montgomery, AR",16236.0,103089.23737373737,111799.0,142650.0,30851.0,8986,2980.0,2842.0,138.0,4.6,1.0774690980296169,1.2166043674995082,1.0008578781812982,1.195414847161572,1.0093142548596112,1.0919044037933763,1.0650847811965685,0.9780306872939386,1.0085297418630752,0.9760890926957091,0.9766323024054983,0.965034965034965,0.978723404255319,1.0802288086335559,0.967554766133807,1.0185862431741897,1.039845376152245,1.08274231678487,1.0391359236919624,1.0188974027266395,1.0276136694952966,1.0569628736094356,1.0022497187851518,0.9861111111111112,0.9877800407331976,0.9533333333333334,0.9791666666666667,1.0360632991002166,1.0744274809160306,0.9971525626935758,0.9958543085578916,1.0217391304347827,1.0322907616565304,0.9928272209927285,0.9942405541273486,0.9990292237137214,0.9948522829006267,0.988190233003511,0.9912516823687753,0.9316770186335404,0.9411764705882353,1.0321169197091271
5099,,1.28413901493067,,0.9552364864864865,1.0558975128859531,1.0097752596167309,1.0169782333217454,1.0879120879120878,0.9849606111243734,1.0008219178082192,0.9985775248933144,1.0592592592592593,1.054054054054054,1.0729668443259752,"Nevada, AR",17136.0,47823.38918067227,245232.0,272061.0,26829.0,8252,3653.0,3510.0,143.0,3.9,,1.1760144860247006,,0.6764354066985646,1.0429538826553308,1.014021609239128,1.0132550223089587,1.0062635961293227,0.9932595089070775,1.0013706140350878,0.996309963099631,1.144,1.1470588235294117,1.0303856554240898,,1.0792473630145567,,1.1165275459098498,1.0273715214300223,1.0632616991716934,1.0630627063751614,1.061300851843006,0.9998796485738356,1.0110864745011086,1.0126473124461053,0.9689922480620154,0.9444444444444444,1.0232925842265506,,1.0117620218509975,,1.2647804054054055,0.9854376219786819,0.9365637533044001,0.9441348091163618,1.0186934836381332,0.9917641441871569,0.9884931506849315,0.9897581792318635,0.9555555555555556,0.9729729729729729,1.0176224307184694
5101,,,1.2399226056110932,,,1.0585423314006015,1.035467764540995,0.9599910176279053,0.9878950050968399,0.9721978343576236,0.9762484774665042,0.8721804511278195,0.8974358974358975,1.1393267739242974,"Newton, AR",39853.0,119830.8032017665,92560.0,118209.0,25650.0,7753,3322.0,3206.0,116.0,3.5,,,1.0297268344938404,,1.0112289457267623,1.1456438057752527,1.1123668460872511,1.0068694798822375,0.9939743589743589,1.0057523463518014,1.0040714062010647,1.0545454545454545,1.0606060606060606,1.0478163908106282,,1.0763376383763839,1.1008254716981132,,,0.8316229374890635,0.8714706292387302,1.0276321097216619,0.9980806142034548,0.9927862939585211,0.9962558502340093,0.9016393442622951,0.8918918918918918,1.049350713696992,,1.0369484634700465,1.0938406965495002,,,1.1110463055088573,1.0681587245970567,0.9278041842883341,0.9957951070336392,0.9736611062335382,0.9759439707673568,0.9172932330827067,0.9487179487179488,1.0361972928697372
5103,1.2590827505106146,1.2202415901422454,1.0080896158062524,1.1026604973973395,1.0094772425449716,1.0894488182959237,1.0808436932620538,1.0402856190965,0.9737225669429059,0.9947458825906841,0.993935525055857,1.0100401606425702,1.02,1.1271045384500293,"Ouachita, AR",37099.0,54693.47173778269,570260.0,685791.0,115531.0,23382,9845.0,9342.0,503.0,5.1,1.2829034495806269,1.149653341200767,0.8983751249256061,0.9367974940114243,0.9799015586546349,1.031601455161173,1.028033698601388,1.0107699037620297,0.9899237933954276,1.0083990576667008,1.0025756600128783,1.1303370786516853,1.108695652173913,1.0426828806121653,0.9604482132041187,1.0626974235975577,1.079783686782341,1.1150606122868296,1.0329257959084857,1.0382377467920787,1.0351773142091893,1.02063595531704,0.9917285972204728,1.002773212818406,1.0033379993539355,0.9910913140311804,1.0,1.0304059495200664,1.021848115367952,0.9987787406937693,1.0392132155592797,1.0555957200694044,0.99734395750332,1.0171806074824383,1.0156423365947145,1.008392086946343,0.991837754549619,0.9837324441750025,0.9880838387062454,0.9016064257028112,0.9199999999999999,1.0490678985226924
5105,0.9720422775315377,1.2871569957007243,1.1193262917499287,0.7233864907739834,0.8977141917447788,1.089559769583316,1.0776771877169484,1.0180267657364799,1.0164300991639121,1.0328222328701486,1.041016607951686,0.87,0.8333333333333334,1.119497226500853,"Perry, AR",62066.0,162713.0218477105,129565.0,153680.0,24114.0,10455,4311.0,4137.0,174.0,4.0,1.0526121469448033,1.1940949729642913,1.134876989869754,0.7095823095823096,1.0143069490895578,0.9873198759420555,0.9889572447167237,0.9978069268010097,1.0072254335260116,1.01530852567122,1.0157132334888288,1.0057803468208093,0.9756097560975611,1.043249210810712,0.9233785050711668,1.0599216932417863,1.0444377267230955,1.4186127570582083,0.9866177818515124,1.0100365595535885,1.0128004588351842,1.0280767430978006,1.0032862942199885,0.9988238061632557,1.0,0.9719101123595506,0.976190476190476,1.0262168049487028,1.0000852369587454,1.016995123640246,0.9443334284898658,0.7186273691241546,0.8970564051965138,1.092587142076273,1.0759380938689929,0.9924008950056993,1.0058331713007973,1.0184475323430762,1.024911927528938,0.89,0.8750000000000001,1.0456728567801963
5107,1.1767097966728282,1.26723981978412,1.0685429240054194,,0.98683655387731,1.1398063477379068,1.1251157667666485,1.0371420961512852,0.9334383202099737,0.9541091781643671,0.9540962703219636,0.9543147208121827,1.0,1.0601648422309222,"Phillips, AR",11719.0,35555.81815854595,512539.0,590418.0,77879.0,17782,6362.0,5986.0,376.0,5.9,1.0098350253807107,1.13450044345043,1.020526996823903,,1.0181369704004644,1.0935215113984276,1.0824162225485505,1.014604340915605,0.9849340866290018,0.9673103238558614,0.9684517068435529,0.9494949494949495,0.9833333333333334,0.9356265784862894,1.166111727709952,1.0837386958193338,1.0795606070226682,,1.024924156802094,1.0136463413315455,1.0142205033329306,1.0177406523468575,0.9706973493198559,1.0055037456046476,1.0035720084429292,1.036649214659686,1.0344827586206897,1.0440597092316266,0.9992606284658041,1.030693555473239,0.9698854538736298,,0.9456867212330886,1.0282939564838371,1.0248741334166727,1.0043947263284059,0.9763254593175853,0.9809538092381523,0.9816703857188397,0.9695431472081218,0.983050847457627,1.0852892742971019
5109,0.987983375496928,,1.96588267099216,0.8778815012383311,1.1273203634539273,1.051311304477933,1.0565699675880258,1.0891749289731547,0.9900240162571587,1.0044938505203407,1.0091403162055337,0.9,0.8837209302325582,1.1577897525659295,"Pike, AR",20650.0,90404.79016949152,224845.0,262415.0,37570.0,10718,4247.0,4085.0,162.0,3.8,1.0466117917304747,,1.037642694063927,0.9222455719003302,1.0280616135427787,0.9857472292368126,0.9928679530836171,1.037730637498619,1.0048753047065442,0.987444780283655,0.9898231160649382,0.9310344827586207,0.95,1.0602742690532159,0.913366553020369,1.0423212371765427,1.2262038073908175,1.074169622702354,1.0498478945402145,1.0614942154298639,1.0594460255742173,1.0467214062680699,0.9935724266418258,1.0002325581395348,1.0002423654871546,1.0,1.0,1.0453396034249363,1.0335200578243584,1.0311996715824043,1.545066234117329,0.8861687940560107,1.0444840849545682,1.0047271486082732,1.0044490970950013,1.002725111613614,0.9915943099944577,1.0170293282876064,1.0192687747035574,0.9666666666666667,0.9302325581395349,1.0446097501340401
5111,0.9792778830147523,1.210702450332207,1.1113694821897167,0.7447484123106985,0.9687186576671817,1.2302865278592017,1.2052385230852276,1.0386976718915542,0.981396512888963,0.9925801345468935,1.0013436692506459,0.7967667436489607,0.7906976744186046,1.2008306991592808,"Poinsett, AR",28944.0,62191.62385986733,602288.0,678759.0,76471.0,23528,10033.0,9688.0,345.0,3.4,0.9358714136814965,1.1177272898534343,1.0344614938150687,1.2399349328995526,0.9735480004358723,1.0644252554636164,1.0548040149620896,0.9847023525927452,0.9843115926871104,0.9897405544046562,0.9935391241923905,0.8937823834196891,0.8947368421052632,1.0766409656249427,0.9694729564431208,1.0631198628490859,1.0945366473437623,0.6094175960346964,1.0412140121968516,1.004659008185224,1.004622719864113,1.004358397351336,0.9930206472518799,0.987049659201558,0.9910560016261816,0.8955916473317865,0.9047619047619047,1.061966782899597,1.0793295448022502,1.0188713126663076,0.9815531710358804,0.9855886663409869,0.9556531403323304,1.1504623624504904,1.1373607446366487,1.050256716742278,1.004046049887378,1.01602690937871,1.016950904392765,0.9953810623556582,0.9767441860465117,1.050267553740319
5113,1.1104900895306111,1.2421873392721212,1.127941365565128,1.0294412427962916,1.0499436035988774,1.0923017328791313,1.090319747048267,1.076811842084804,0.9910151402333085,0.9857212594581402,0.9930715935334873,0.8425,0.8571428571428571,1.1589726613893299,"Polk, AR",21854.0,92073.3462066441,479373.0,548626.0,69253.0,19964,8077.0,7740.0,337.0,4.2,1.0544989925794879,1.117705315574643,1.0154050951604656,1.1889740992620461,1.0203160846291104,0.9702630220719946,0.9795423543611316,1.048985897999061,0.9972526100204805,1.0009914487544924,0.9998708177238083,1.0274390243902438,1.024390243902439,1.0554663949873742,0.9896410854975197,1.063605040362276,1.0680933050341033,0.9610624391600612,1.0195171392187947,1.0655415970237774,1.061474811758619,1.0319822425085583,0.9936466967786767,1.0037318074387362,1.008599348534202,0.9010989010989011,0.911111111111111,1.0559991152427037,1.064120478186617,1.044911226778036,1.04001114397154,0.9009020295665247,1.0093381947905464,1.0565321909926744,1.0486268306109754,0.9947133549982119,1.0000992802184165,0.9810837197949719,0.9847318450089813,0.91,0.9183673469387754,1.0398369049954919
5115,0.8849972807085696,1.1136121256736222,1.1567467715979118,0.6294334837578787,1.090056411174785,1.0654287661440478,1.0592711310104272,1.0093623318962743,1.0027387827284535,0.9907609436792582,0.9942460955648476,0.9185788304959289,0.9347826086956522,1.1452480955465585,"Pope, AR",69522.0,120376.58460631168,2684270.0,2998000.0,313730.0,64072,29061.0,27820.0,1241.0,4.3,0.9732898132166721,1.0550276881992835,1.028152092382298,0.9134552933535397,1.0422563850109428,1.0388520214359718,1.032243314692355,0.9789592258942251,1.0075164323678334,1.002068894176063,1.0034627037945463,0.9718089271730619,0.9772727272727272,1.052727397357476,0.8652393133326434,1.044686614565495,1.0697331591714871,0.6987104337631888,1.037057795288699,1.0132429581469036,1.0148898765542538,1.0283667005740726,0.9993714052236226,0.9954690557100195,0.9963701707097934,0.9762996941896025,0.9777777777777779,1.0455505432987426,1.0509051355761012,1.0103784239518547,1.0517329355889626,0.9862007235296312,1.0084896579512894,1.0121785628240072,1.0111280000904515,1.002615661797825,0.9958840008138097,0.9932156007091232,0.9944247882491691,0.9681717246484086,0.9782608695652175,1.0404917009033303
